,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,master_metadata_album_artist_name,master_metadata_album_album_name,genres,artist_popularity
61,0.756,0.8290000000000001,11,-5.665,0,0.0376,0.0615,0.0196,0.104,0.509,126.016,audio_features,51QhYFGDDbyNXKzlqcCRbN,spotify:track:51QhYFGDDbyNXKzlqcCRbN,https://api.spotify.com/v1/tracks/51QhYFGDDbyNXKzlqcCRbN,https://api.spotify.com/v1/audio-analysis/51QhYFGDDbyNXKzlqcCRbN,215238,4,Liss,Second,"['danish electropop', 'danish pop']",37.0
62,0.587,0.267,8,-9.206,1,0.0349,0.84,0.0,0.121,0.352,98.845,audio_features,5QYnNhTKsN3kE7OaqILA1U,spotify:track:5QYnNhTKsN3kE7OaqILA1U,https://api.spotify.com/v1/tracks/5QYnNhTKsN3kE7OaqILA1U,https://api.spotify.com/v1/audio-analysis/5QYnNhTKsN3kE7OaqILA1U,185853,4,Ed Sheeran,=,"['pop', 'uk pop']",90.0
63,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,audio_features,0vg4WnUWvze6pBOJDTq99k,spotify:track:0vg4WnUWvze6pBOJDTq99k,https://api.spotify.com/v1/tracks/0vg4WnUWvze6pBOJDTq99k,https://api.spotify.com/v1/audio-analysis/0vg4WnUWvze6pBOJDTq99k,209493,4,James Blunt,Back to Bedlam,"['neo mellow', 'pop', 'pop rock']",69.0
64,0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,audio_features,0HLWvLKQWpFdPhgk6ym58n,spotify:track:0HLWvLKQWpFdPhgk6ym58n,https://api.spotify.com/v1/tracks/0HLWvLKQWpFdPhgk6ym58n,https://api.spotify.com/v1/audio-analysis/0HLWvLKQWpFdPhgk6ym58n,175480,4,John Mayer,Battle Studies,"['neo mellow', 'singer-songwriter']",77.0
65,0.649,0.258,1,-13.442,1,0.0363,0.74,0.0,0.0799,0.372,90.937,audio_features,5DtTZfXWnMPzgSsl3GGN8u,spotify:track:5DtTZfXWnMPzgSsl3GGN8u,https://api.spotify.com/v1/tracks/5DtTZfXWnMPzgSsl3GGN8u,https://api.spotify.com/v1/audio-analysis/5DtTZfXWnMPzgSsl3GGN8u,189053,4,Charlie Puth,One Call Away,"['dance pop', 'pop', 'viral pop']",83.0
66,0.81,0.618,7,-10.581,1,0.0382,0.0139,0.000254,0.0296,0.804,120.063,audio_features,2RcbRwAFUxaiO3rszuEqsz,spotify:track:2RcbRwAFUxaiO3rszuEqsz,https://api.spotify.com/v1/tracks/2RcbRwAFUxaiO3rszuEqsz,https://api.spotify.com/v1/audio-analysis/2RcbRwAFUxaiO3rszuEqsz,194723,4,Jimmy Cliff,Definitive Collection,"['reggae', 'roots reggae']",58.0
67,0.407,0.317,10,-7.895,1,0.0429,0.845,2.66e-06,0.139,0.216,81.899,audio_features,0D2xguFRqCF0OUqXCkqrpU,spotify:track:0D2xguFRqCF0OUqXCkqrpU,https://api.spotify.com/v1/tracks/0D2xguFRqCF0OUqXCkqrpU,https://api.spotify.com/v1/audio-analysis/0D2xguFRqCF0OUqXCkqrpU,269493,4,Ruel,Free Time,"['australian alternative pop', 'dance pop', 'pop', 'post-teen pop']",67.0
68,0.417,0.257,0,-14.261,1,0.0421,0.5710000000000001,0.0,0.124,0.282,69.158,audio_features,0FOogWUS6y2pv3OjAcu6hO,spotify:track:0FOogWUS6y2pv3OjAcu6hO,https://api.spotify.com/v1/tracks/0FOogWUS6y2pv3OjAcu6hO,https://api.spotify.com/v1/audio-analysis/0FOogWUS6y2pv3OjAcu6hO,149143,4,Ai Bendr,Love Me Low,[],34.0
69,0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,audio_features,6PgVDY8GTkxF3GmhVGPzoB,spotify:track:6PgVDY8GTkxF3GmhVGPzoB,https://api.spotify.com/v1/tracks/6PgVDY8GTkxF3GmhVGPzoB,https://api.spotify.com/v1/audio-analysis/6PgVDY8GTkxF3GmhVGPzoB,155707,4,Sam & Dave,"Hold On, I'm Comin'","['classic soul', 'funk', 'memphis soul', 'soul', 'southern soul']",57.0
70,0.614,0.644,2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,audio_features,0IuVhCflrQPMGRrOyoY5RW,spotify:track:0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/tracks/0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/audio-analysis/0IuVhCflrQPMGRrOyoY5RW,206772,4,Tate McRae,she's all i wanna be,['pop'],79.0
71,0.705,0.414,1,-9.911,0,0.135,0.46,0.0,0.135,0.139,124.805,audio_features,2Ja1tCI3iCGGfhYxZwUo6p,spotify:track:2Ja1tCI3iCGGfhYxZwUo6p,https://api.spotify.com/v1/tracks/2Ja1tCI3iCGGfhYxZwUo6p,https://api.spotify.com/v1/audio-analysis/2Ja1tCI3iCGGfhYxZwUo6p,213120,3,Mercedess,CASA FANTASIA,[],25.0
72,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,audio_features,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,4,"Tyler, The Creator",IGOR,"['hip hop', 'rap']",83.0
73,0.551,0.503,7,-6.678,0,0.17,0.0475,0.0,0.116,0.305,80.266,audio_features,7pttGrC2YJYQ997ZryXGCG,spotify:track:7pttGrC2YJYQ997ZryXGCG,https://api.spotify.com/v1/tracks/7pttGrC2YJYQ997ZryXGCG,https://api.spotify.com/v1/audio-analysis/7pttGrC2YJYQ997ZryXGCG,228147,4,KAYTRANADA,99.9%,"['escape room', 'lgbtq+ hip hop']",68.0
74,0.67,0.373,2,-8.946,1,0.0374,0.771,0.0,0.0717,0.49,119.97,audio_features,2Hmxz24PvWk3B1vvSyzwV3,spotify:track:2Hmxz24PvWk3B1vvSyzwV3,https://api.spotify.com/v1/tracks/2Hmxz24PvWk3B1vvSyzwV3,https://api.spotify.com/v1/audio-analysis/2Hmxz24PvWk3B1vvSyzwV3,210414,4,Tobias Rahim,Når sjælen kaster op,['danish pop'],62.0
75,0.669,0.419,1,-6.724,0,0.522,0.376,0.0,0.187,0.0397,109.813,audio_features,3s7MCdXyWmwjdcWh7GWXas,spotify:track:3s7MCdXyWmwjdcWh7GWXas,https://api.spotify.com/v1/tracks/3s7MCdXyWmwjdcWh7GWXas,https://api.spotify.com/v1/audio-analysis/3s7MCdXyWmwjdcWh7GWXas,215320,4,Kanye West,ye,"['chicago rap', 'rap']",90.0
76,0.779,0.595,10,-4.221,1,0.0501,0.468,0.0,0.3,0.561,97.879,audio_features,2hIHIivJpNiq0ucik6lF5S,spotify:track:2hIHIivJpNiq0ucik6lF5S,https://api.spotify.com/v1/tracks/2hIHIivJpNiq0ucik6lF5S,https://api.spotify.com/v1/audio-analysis/2hIHIivJpNiq0ucik6lF5S,211837,3,Future Animals,Crazy Love,['scandipop'],28.0
77,0.843,0.4,8,-5.5760000000000005,0,0.103,0.49,0.0,0.125,0.927,100.728,audio_features,5ULRlgiSPSKTaJN1vU9yso,spotify:track:5ULRlgiSPSKTaJN1vU9yso,https://api.spotify.com/v1/tracks/5ULRlgiSPSKTaJN1vU9yso,https://api.spotify.com/v1/audio-analysis/5ULRlgiSPSKTaJN1vU9yso,223573,4,Ed Sheeran,Shape of You,"['pop', 'uk pop']",90.0
78,0.507,0.204,0,-11.575,1,0.0504,0.855,0.0,0.143,0.343,77.765,audio_features,1ugQtcwmKOXvKAYzhjncmv,spotify:track:1ugQtcwmKOXvKAYzhjncmv,https://api.spotify.com/v1/tracks/1ugQtcwmKOXvKAYzhjncmv,https://api.spotify.com/v1/audio-analysis/1ugQtcwmKOXvKAYzhjncmv,179120,4,Dean Lewis,A Place We Knew,"['australian pop', 'pop']",78.0
79,0.913,0.628,1,-4.531,1,0.0725,0.0756,9.76e-06,0.334,0.782,111.958,audio_features,5ZJYcz88GcXQqGM1SX1huC,spotify:track:5ZJYcz88GcXQqGM1SX1huC,https://api.spotify.com/v1/tracks/5ZJYcz88GcXQqGM1SX1huC,https://api.spotify.com/v1/audio-analysis/5ZJYcz88GcXQqGM1SX1huC,193737,4,Siné,Another Boy,[],28.0
80,0.754,0.753,8,-6.564,1,0.0289,0.254,2.18e-06,0.0977,0.8230000000000001,120.011,audio_features,5Mx9Hf6G4nZoTp5Ll9AH73,spotify:track:5Mx9Hf6G4nZoTp5Ll9AH73,https://api.spotify.com/v1/tracks/5Mx9Hf6G4nZoTp5Ll9AH73,https://api.spotify.com/v1/audio-analysis/5Mx9Hf6G4nZoTp5Ll9AH73,208547,4,andreas odbjerg,hjem fra fabrikken,"['danish pop', 'scandinavian r&b']",55.0
81,0.477,0.873,1,-4.946,1,0.0355,0.00471,0.00589,0.0813,0.611,161.948,audio_features,1Dp7ASSZVVOPJ85VdLpjOX,spotify:track:1Dp7ASSZVVOPJ85VdLpjOX,https://api.spotify.com/v1/tracks/1Dp7ASSZVVOPJ85VdLpjOX,https://api.spotify.com/v1/audio-analysis/1Dp7ASSZVVOPJ85VdLpjOX,302360,4,Sam Fender,Seventeen Going Under,"['modern rock', 'north east england indie']",68.0
82,0.845,0.56,5,-7.397,1,0.0572,0.468,1.8100000000000003e-05,0.221,0.585,94.021,audio_features,3LrF8XuvXBdikRew0H66Gw,spotify:track:3LrF8XuvXBdikRew0H66Gw,https://api.spotify.com/v1/tracks/3LrF8XuvXBdikRew0H66Gw,https://api.spotify.com/v1/audio-analysis/3LrF8XuvXBdikRew0H66Gw,240251,4,JOSVA,Sollys,"['danish hip hop', 'danish pop']",40.0
83,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,audio_features,3Fzlg5r1IjhLk2qRw667od,spotify:track:3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/tracks/3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/audio-analysis/3Fzlg5r1IjhLk2qRw667od,232693,4,Toploader,Onka's Big Moka,['british alternative rock'],61.0
84,0.8170000000000001,0.72,5,-8.134,0,0.0809,0.172,0.000726,0.109,0.384,119.989,audio_features,6tTeRmhhuwDl5Y4UiJdHuO,spotify:track:6tTeRmhhuwDl5Y4UiJdHuO,https://api.spotify.com/v1/tracks/6tTeRmhhuwDl5Y4UiJdHuO,https://api.spotify.com/v1/audio-analysis/6tTeRmhhuwDl5Y4UiJdHuO,180563,4,Omah Lay,attention,['afro dancehall'],69.0
85,0.616,0.608,2,-8.46,0,0.0487,0.456,1.15e-05,0.066,0.681,171.887,audio_features,0stt95DWAbniakEVL3vXVW,spotify:track:0stt95DWAbniakEVL3vXVW,https://api.spotify.com/v1/tracks/0stt95DWAbniakEVL3vXVW,https://api.spotify.com/v1/audio-analysis/0stt95DWAbniakEVL3vXVW,218802,4,BATHSHEBA,Surrender,[],34.0
86,0.44,0.6920000000000001,0,-5.371,1,0.0493,0.318,0.0,0.0922,0.298,78.39,audio_features,2MHiE76HdeJznaQtrLwBug,spotify:track:2MHiE76HdeJznaQtrLwBug,https://api.spotify.com/v1/tracks/2MHiE76HdeJznaQtrLwBug,https://api.spotify.com/v1/audio-analysis/2MHiE76HdeJznaQtrLwBug,204947,4,Mads Langer,I En Stjerneregn Af Sne,"['danish pop', 'danish pop rock']",50.0
87,0.394,0.327,4,-14.291,1,0.114,0.849,0.0,0.125,0.411,93.358,audio_features,7JIIY2oDPFkURYMCLJuzhe,spotify:track:7JIIY2oDPFkURYMCLJuzhe,https://api.spotify.com/v1/tracks/7JIIY2oDPFkURYMCLJuzhe,https://api.spotify.com/v1/audio-analysis/7JIIY2oDPFkURYMCLJuzhe,150320,4,Dominic Fike,Elliot's Song,"['alternative pop rock', 'pop']",72.0
88,0.177,0.0032,2,-37.795,1,0.0472,0.973,0.913,0.106,0.125,69.613,audio_features,2Voua6X82CCcgADavNaBwo,spotify:track:2Voua6X82CCcgADavNaBwo,https://api.spotify.com/v1/tracks/2Voua6X82CCcgADavNaBwo,https://api.spotify.com/v1/audio-analysis/2Voua6X82CCcgADavNaBwo,215771,4,Aysha Mathis,Convince Me,['sleep'],50.0
89,0.643,0.458,6,-8.636,1,0.0875,0.809,0.00015,0.237,0.506,164.16,audio_features,0du67LyuJeUjQChxl8rTa8,spotify:track:0du67LyuJeUjQChxl8rTa8,https://api.spotify.com/v1/tracks/0du67LyuJeUjQChxl8rTa8,https://api.spotify.com/v1/audio-analysis/0du67LyuJeUjQChxl8rTa8,159608,4,Lauv,26,['pop'],76.0
90,0.582,0.8150000000000001,0,-5.252,1,0.0398,0.268,1.5000000000000002e-05,0.432,0.793,92.087,audio_features,0TLGPUWr3Letl4E0HwtvTt,spotify:track:0TLGPUWr3Letl4E0HwtvTt,https://api.spotify.com/v1/tracks/0TLGPUWr3Letl4E0HwtvTt,https://api.spotify.com/v1/audio-analysis/0TLGPUWr3Letl4E0HwtvTt,170992,4,RoseeLu,Overthinking,[],21.0
91,0.604,0.5650000000000001,8,-4.768,1,0.0324,0.476,3.76e-05,0.0685,0.175,129.708,audio_features,1Vmj6GII9HA5WGOxwmet8E,spotify:track:1Vmj6GII9HA5WGOxwmet8E,https://api.spotify.com/v1/tracks/1Vmj6GII9HA5WGOxwmet8E,https://api.spotify.com/v1/audio-analysis/1Vmj6GII9HA5WGOxwmet8E,213920,4,Jada,Dangerous,"['danish pop', 'scandipop']",47.0
92,0.503,0.446,5,-6.279,1,0.0547,0.904,0.0,0.303,0.476,174.062,audio_features,78cIbVjU1xn7mbQ9i35avl,spotify:track:78cIbVjU1xn7mbQ9i35avl,https://api.spotify.com/v1/tracks/78cIbVjU1xn7mbQ9i35avl,https://api.spotify.com/v1/audio-analysis/78cIbVjU1xn7mbQ9i35avl,160661,4,guardin,i think you're really cool,"['dark trap', 'emo rap', 'sad lo-fi', 'sad rap']",56.0
93,0.763,0.758,7,-6.046,1,0.276,0.208,1.83e-05,0.0614,0.358,117.975,audio_features,500qWQEycoFAUVK8ijpD5O,spotify:track:500qWQEycoFAUVK8ijpD5O,https://api.spotify.com/v1/tracks/500qWQEycoFAUVK8ijpD5O,https://api.spotify.com/v1/audio-analysis/500qWQEycoFAUVK8ijpD5O,323486,4,Chance the Rapper,The Big Day,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",74.0
94,0.588,0.554,8,-8.406,1,0.0545,0.216,0.118,0.0619,0.496,146.133,audio_features,0m3Ze0cy8qBHSsV2exAfCw,spotify:track:0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/tracks/0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/audio-analysis/0m3Ze0cy8qBHSsV2exAfCw,238333,4,Kanye West,808s & Heartbreak,"['chicago rap', 'rap']",90.0
95,0.53,0.37,6,-9.989,1,0.0279,0.806,0.0,0.112,0.7010000000000001,140.061,audio_features,4O3RwH1TFG1EjPezLIYehI,spotify:track:4O3RwH1TFG1EjPezLIYehI,https://api.spotify.com/v1/tracks/4O3RwH1TFG1EjPezLIYehI,https://api.spotify.com/v1/audio-analysis/4O3RwH1TFG1EjPezLIYehI,206734,4,Juice WRLD,Life’s A Mess II (with Clever & Post Malone),"['chicago rap', 'melodic rap']",89.0
96,0.712,0.298,7,-8.363,1,0.0407,0.779,0.0,0.115,0.5680000000000001,125.019,audio_features,6668ZaUUXqZ25Tb0DMr2HO,spotify:track:6668ZaUUXqZ25Tb0DMr2HO,https://api.spotify.com/v1/tracks/6668ZaUUXqZ25Tb0DMr2HO,https://api.spotify.com/v1/audio-analysis/6668ZaUUXqZ25Tb0DMr2HO,210107,4,James TW,When You Love Someone,"['neo mellow', 'pop', 'pop rock', 'post-teen pop', 'uk pop']",66.0
97,0.767,0.313,7,-12.059,1,0.0798,0.838,0.0,0.105,0.765,82.582,audio_features,7zjEyeBsaw9gV0jofJLfOM,spotify:track:7zjEyeBsaw9gV0jofJLfOM,https://api.spotify.com/v1/tracks/7zjEyeBsaw9gV0jofJLfOM,https://api.spotify.com/v1/audio-analysis/7zjEyeBsaw9gV0jofJLfOM,210907,4,Young Thug,Punk,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",83.0
98,0.613,0.427,8,-8.324,1,0.221,0.889,0.0272,0.129,0.467,82.527,audio_features,5k44yc5bXO1XRedzjaugdQ,spotify:track:5k44yc5bXO1XRedzjaugdQ,https://api.spotify.com/v1/tracks/5k44yc5bXO1XRedzjaugdQ,https://api.spotify.com/v1/audio-analysis/5k44yc5bXO1XRedzjaugdQ,196139,4,Jungle,For Ever,['uk contemporary r&b'],65.0
99,0.442,0.153,3,-10.371,1,0.035,0.94,0.0,0.363,0.357,99.57,audio_features,5hlMGa8LKxMTnWASM7uMLJ,spotify:track:5hlMGa8LKxMTnWASM7uMLJ,https://api.spotify.com/v1/tracks/5hlMGa8LKxMTnWASM7uMLJ,https://api.spotify.com/v1/audio-analysis/5hlMGa8LKxMTnWASM7uMLJ,199973,4,Lewis Capaldi,Grace,"['pop', 'uk pop']",80.0
100,0.24,0.598,7,-8.435,1,0.0369,0.766,0.0,0.117,0.776,201.629,audio_features,5hslUAKq9I9CG2bAulFkHN,spotify:track:5hslUAKq9I9CG2bAulFkHN,https://api.spotify.com/v1/tracks/5hslUAKq9I9CG2bAulFkHN,https://api.spotify.com/v1/audio-analysis/5hslUAKq9I9CG2bAulFkHN,151933,3,Andy Williams,The Andy Williams Christmas Album,"['adult standards', 'brill building pop', 'easy listening']",72.0
101,0.586,0.466,2,-10.688,1,0.0466,0.441,0.000118,0.151,0.443,167.967,audio_features,33Nc5TE2bPHa6wtUUFLVSz,spotify:track:33Nc5TE2bPHa6wtUUFLVSz,https://api.spotify.com/v1/tracks/33Nc5TE2bPHa6wtUUFLVSz,https://api.spotify.com/v1/audio-analysis/33Nc5TE2bPHa6wtUUFLVSz,161942,4,Teddy Failure,1000 Tears,[],47.0
102,0.368,0.121,6,-13.778,1,0.0315,0.972,0.0322,0.0871,0.0956,133.148,audio_features,1uVk6S6Fpkrmji0iTpgKEC,spotify:track:1uVk6S6Fpkrmji0iTpgKEC,https://api.spotify.com/v1/tracks/1uVk6S6Fpkrmji0iTpgKEC,https://api.spotify.com/v1/audio-analysis/1uVk6S6Fpkrmji0iTpgKEC,149773,4,Tom Odell,Long Way Down (Deluxe),"['chill pop', 'pop']",78.0
103,0.493,0.587,1,-7.756,0,0.163,0.508,0.0717,0.102,0.379,88.612,audio_features,5OjKX102itUXE0BXcn6Lvt,spotify:track:5OjKX102itUXE0BXcn6Lvt,https://api.spotify.com/v1/tracks/5OjKX102itUXE0BXcn6Lvt,https://api.spotify.com/v1/audio-analysis/5OjKX102itUXE0BXcn6Lvt,192615,3,Clara,Energies Don't Lie,['danish pop'],45.0
104,0.447,0.393,5,-8.65,1,0.038,0.785,0.0,0.28,0.5640000000000001,73.139,audio_features,5JDcQAztvZTIkrWoZihgvC,spotify:track:5JDcQAztvZTIkrWoZihgvC,https://api.spotify.com/v1/tracks/5JDcQAztvZTIkrWoZihgvC,https://api.spotify.com/v1/audio-analysis/5JDcQAztvZTIkrWoZihgvC,220239,3,Ron Pope,The Bedroom Demos,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'viral pop']",54.0
105,0.7000000000000001,0.361,0,-5.049,1,0.135,0.717,0.0,0.14,0.738,175.313,audio_features,7eTkIKmFgeb9MQmkTC2jCi,spotify:track:7eTkIKmFgeb9MQmkTC2jCi,https://api.spotify.com/v1/tracks/7eTkIKmFgeb9MQmkTC2jCi,https://api.spotify.com/v1/audio-analysis/7eTkIKmFgeb9MQmkTC2jCi,148288,4,Starley,Call On Me,"['aussietronica', 'dance pop', 'edm', 'electropop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",55.0
106,0.687,0.6970000000000001,9,-7.493,1,0.095,0.346,0.0,0.104,0.27,126.005,audio_features,6OUcBSlWDdg3t50Tngl71y,spotify:track:6OUcBSlWDdg3t50Tngl71y,https://api.spotify.com/v1/tracks/6OUcBSlWDdg3t50Tngl71y,https://api.spotify.com/v1/audio-analysis/6OUcBSlWDdg3t50Tngl71y,289658,4,Ukendt Kunstner,Forbandede Ungdom,"['danish hip hop', 'danish pop']",48.0
107,0.514,0.879,0,-4.416,1,0.033,0.0286,0.0004329999999999,0.0657,0.275,143.957,audio_features,3LlqJkcXMBIAE5X1uUiZUN,spotify:track:3LlqJkcXMBIAE5X1uUiZUN,https://api.spotify.com/v1/tracks/3LlqJkcXMBIAE5X1uUiZUN,https://api.spotify.com/v1/audio-analysis/3LlqJkcXMBIAE5X1uUiZUN,266040,4,The Minds Of 99,Infinity Action,"['danish alternative rock', 'danish pop', 'danish post-punk', 'danish rock']",53.0
108,0.636,0.634,7,-10.01,1,0.0342,0.0364,0.147,0.0998,0.599,111.563,audio_features,24ntSW3QVJzR79lHAAOTaY,spotify:track:24ntSW3QVJzR79lHAAOTaY,https://api.spotify.com/v1/tracks/24ntSW3QVJzR79lHAAOTaY,https://api.spotify.com/v1/audio-analysis/24ntSW3QVJzR79lHAAOTaY,252812,4,Khruangbin,Texas Sun,['neo-psychedelic'],69.0
109,0.859,0.627,6,-7.91,0,0.13,0.0388,0.000202,0.101,0.594,142.062,audio_features,5uqphUYsR45kPYplrYSAQh,spotify:track:5uqphUYsR45kPYplrYSAQh,https://api.spotify.com/v1/tracks/5uqphUYsR45kPYplrYSAQh,https://api.spotify.com/v1/audio-analysis/5uqphUYsR45kPYplrYSAQh,260453,4,Rae Sremmurd,SremmLife,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",71.0
110,0.458,0.347,11,-6.651,0,0.0381,0.712,0.0,0.11,0.431,78.928,audio_features,0uZnF1sn2IcNCvnyAIKNMQ,spotify:track:0uZnF1sn2IcNCvnyAIKNMQ,https://api.spotify.com/v1/tracks/0uZnF1sn2IcNCvnyAIKNMQ,https://api.spotify.com/v1/audio-analysis/0uZnF1sn2IcNCvnyAIKNMQ,219160,4,Shawn Mendes,Illuminate,"['canadian pop', 'dance pop', 'pop', 'viral pop']",83.0
111,0.453,0.376,9,-7.351,1,0.0283,0.267,0.0,0.0732,0.466,122.857,audio_features,1ToXXMHG7RjTHs4mn8YngY,spotify:track:1ToXXMHG7RjTHs4mn8YngY,https://api.spotify.com/v1/tracks/1ToXXMHG7RjTHs4mn8YngY,https://api.spotify.com/v1/audio-analysis/1ToXXMHG7RjTHs4mn8YngY,178500,4,andreas odbjerg,blev du fanget af noget?,"['danish pop', 'scandinavian r&b']",55.0
112,0.74,0.457,5,-6.973,1,0.0569,0.04,0.0,0.0585,0.559,125.972,audio_features,6fwRS5rlqJsyNBsZz9A0UV,spotify:track:6fwRS5rlqJsyNBsZz9A0UV,https://api.spotify.com/v1/tracks/6fwRS5rlqJsyNBsZz9A0UV,https://api.spotify.com/v1/audio-analysis/6fwRS5rlqJsyNBsZz9A0UV,165453,4,Drax Project,Mad At You,['nz pop'],56.0
113,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,audio_features,3hRV0jL3vUpRrcy398teAU,spotify:track:3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU,208212,3,Lord Huron,Strange Trails,"['indie folk', 'stomp and holler']",72.0
114,0.738,0.493,7,-8.291,0,0.0852,0.39,2.8200000000000004e-05,0.232,0.0708,93.022,audio_features,0ZU6bwpoN1WpZCnKkfE9gh,spotify:track:0ZU6bwpoN1WpZCnKkfE9gh,https://api.spotify.com/v1/tracks/0ZU6bwpoN1WpZCnKkfE9gh,https://api.spotify.com/v1/audio-analysis/0ZU6bwpoN1WpZCnKkfE9gh,180400,4,Elias Boussnina,Shameboy,"['danish pop', 'scandipop']",33.0
115,0.49,0.388,7,-10.696,1,0.0388,0.763,0.345,0.153,0.128,147.886,audio_features,63JI1eChXTXh8tucea76Xd,spotify:track:63JI1eChXTXh8tucea76Xd,https://api.spotify.com/v1/tracks/63JI1eChXTXh8tucea76Xd,https://api.spotify.com/v1/audio-analysis/63JI1eChXTXh8tucea76Xd,223378,4,Myles Cameron,Lonely Suburban Blackboy - EP,"['chill r&b', 'indie r&b']",40.0
116,0.648,0.482,9,-6.514,1,0.0643,0.0676,1.5600000000000003e-05,0.76,0.559,76.044,audio_features,1luf18dR160FyYqTnIAXfE,spotify:track:1luf18dR160FyYqTnIAXfE,https://api.spotify.com/v1/tracks/1luf18dR160FyYqTnIAXfE,https://api.spotify.com/v1/audio-analysis/1luf18dR160FyYqTnIAXfE,174734,4,Soleima,Cheers for the Tears,"['danish electropop', 'danish pop']",40.0
117,0.73,0.622,7,-11.7,0,0.0532,0.269,0.00874,0.111,0.752,90.973,audio_features,00kvKlIvfzQLSi6T2zwXuS,spotify:track:00kvKlIvfzQLSi6T2zwXuS,https://api.spotify.com/v1/tracks/00kvKlIvfzQLSi6T2zwXuS,https://api.spotify.com/v1/audio-analysis/00kvKlIvfzQLSi6T2zwXuS,299067,4,The Brothers Johnson,Right On Time,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul']",52.0
118,0.899,0.503,8,-8.968,1,0.433,0.0177,0.0,0.192,0.443,130.009,audio_features,5WvK9QLls6WikBoh5RrroV,spotify:track:5WvK9QLls6WikBoh5RrroV,https://api.spotify.com/v1/tracks/5WvK9QLls6WikBoh5RrroV,https://api.spotify.com/v1/audio-analysis/5WvK9QLls6WikBoh5RrroV,156923,4,Tessa,Snakker For Meget,['danish pop'],51.0
119,0.48,0.127,6,-15.996,1,0.217,0.892,0.0,0.173,0.324,182.389,audio_features,2WU4ET9r25IVZGQkWOM2UL,spotify:track:2WU4ET9r25IVZGQkWOM2UL,https://api.spotify.com/v1/tracks/2WU4ET9r25IVZGQkWOM2UL,https://api.spotify.com/v1/audio-analysis/2WU4ET9r25IVZGQkWOM2UL,247839,4,Jon Bellion,Human,['pop rap'],66.0
120,0.648,0.942,10,-2.881,0,0.0878,0.021,0.0,0.0594,0.73,129.007,audio_features,7HacCTm33hZYYN8DXpCYuG,spotify:track:7HacCTm33hZYYN8DXpCYuG,https://api.spotify.com/v1/tracks/7HacCTm33hZYYN8DXpCYuG,https://api.spotify.com/v1/audio-analysis/7HacCTm33hZYYN8DXpCYuG,231373,4,Enrique Iglesias,Euphoria,"['latin pop', 'mexican pop']",75.0
121,0.617,0.763,11,-6.444,1,0.0374,0.056,0.0,0.116,0.5720000000000001,148.008,audio_features,14JetvHziFoPO04M0Do91B,spotify:track:14JetvHziFoPO04M0Do91B,https://api.spotify.com/v1/tracks/14JetvHziFoPO04M0Do91B,https://api.spotify.com/v1/audio-analysis/14JetvHziFoPO04M0Do91B,153047,4,Tobias Rahim,NATIONAL ROMANTIK 2021,['danish pop'],62.0
122,0.748,0.74,8,-6.01,1,0.0484,0.0107,2.1800000000000005e-05,0.101,0.518,121.004,audio_features,6OGogr19zPTM4BALXuMQpF,spotify:track:6OGogr19zPTM4BALXuMQpF,https://api.spotify.com/v1/tracks/6OGogr19zPTM4BALXuMQpF,https://api.spotify.com/v1/audio-analysis/6OGogr19zPTM4BALXuMQpF,220196,4,The Weeknd,Take My Breath,"['canadian contemporary r&b', 'canadian pop', 'pop']",93.0
